0,A,B,C,D,E,F,G,H,I,J,L,M,N,O,P,Q,S,T,U,V,W
2022-08-24,125245.84285714288,588151.7857142857,7975.714285714285,1409353.1750285714,118547.37857142858,185749.30357142855,129149.91428571429,2706942.714285714,3074385.685714286,424563.75602857146,377995.3756598571,414818.8005814286,1731361.4285714286,1657733.7428571428,1767252.5357142857,187165.77142857143,807886.0325571428,1812545.357142857,62274.034275714286,680291.9714285714,317218.33
2022-08-25,127062.81428571428,585190.7857142857,7992.857142857143,1411416.7364,118925.87142857142,186621.73214285716,129491.1142857143,2693490.285714286,3083589.7,423052.3985142857,370236.0679684,410937.9120957143,1720010.5714285714,1651002.642857143,1772377.9285714286,187515.7285714285,807650.4555,1809256.0714285716,61057.10294571428,675231.1428571428,335565.1835714286
2022-08-26,129253.54285714283,585276.9571428571,7974.285714285715,1420389.5066142858,119445.43928571428,187937.67857142855,131575.4142857143,2693055.0,3077104.4,424255.0888714286,368554.04174,408063.1957257143,1716696.0,1641499.342857143,1770150.857142857,186840.52857142856,804288.1248714285,1812313.607142857,61660.51280571429,681019.2428571429,354882.2967857142
2022-08-27,129496.52857142856,585287.3571428572,7985.714285714285,1433126.235442857,120282.54642857144,189151.75,132557.84285714288,2689152.1428571427,3092957.4285714286,424185.0464,364506.9686542256,406547.7107885714,1711185.7142857143,1636819.342857143,1757684.6785714286,185418.01428571428,814122.6527571429,1816879.607142857,62359.10302142857,683975.3428571429,359286.5575
2022-08-28,130435.12857142856,585291.9142857143,7968.571428571428,1434202.0105285714,120653.05714285711,189716.9107142857,130783.94285714286,2693750.571428572,3091196.071428572,425005.2343142857,357590.9718041685,404690.8216685714,1701104.857142857,1628739.7,1758473.7857142857,187072.5,807210.9558285715,1810944.9642857143,61500.78696857143,681393.7428571427,359254.42428571434
2022-08-29,131142.94285714286,584128.4571428571,7934.285714285715,1434301.411942857,119989.1892857143,190368.3392857143,131824.31428571427,2674538.285714286,3070499.8428571424,426570.7911285714,350972.7034951699,400152.8054428572,1684079.857142857,1617389.0428571426,1754707.392857143,186256.45714285717,813079.2717571429,1806209.142857143,58950.28742642858,674664.1571428571,358125.7317857143
2022-08-30,130252.24285714285,584007.4857142858,7895.714285714285,1439010.7249,120458.65714285712,191961.5892857143,132446.57142857142,2676335.1428571427,3081267.7,410316.0722285714,349568.021162127,398693.2246842856,1679223.0,1622100.1,1761130.2857142857,188166.95714285717,819755.6586571429,1819628.5714285716,58114.94404714285,666657.5857142856,357099.5535714286
2022-08-31,129135.5,585430.6428571428,7897.142857142857,1435644.396071429,121341.93214285711,192591.80357142855,132204.4,2664917.714285714,3091709.285714286,421719.8957714286,344360.1706377728,397043.61981,1672114.142857143,1611984.2857142857,1755969.75,190300.35714285716,821662.095357143,1822435.607142857,58780.63866142857,666464.2142857143,356917.38178571424
2022-09-01,128286.3142857143,587805.0571428571,7911.428571428572,1445277.2553285714,121289.925,193751.5892857143,132377.32857142857,2677116.571428572,3082122.4,437591.3863142856,343566.22086117987,400272.7318985714,1673547.142857143,1615424.757142857,1761360.2142857143,192998.25714285715,830606.1533857144,1830885.3214285716,58823.73812,669170.6285714286,357270.38285714283
2022-09-02,124230.6142857143,588545.0142857142,7914.285714285715,1446207.1256,121452.63214285715,194017.0,131429.72857142857,2679699.285714286,3092297.242857143,455080.8938857144,341646.7820941513,403206.3792214286,1667373.7142857143,1624415.0428571426,1744594.8214285714,196194.4142857143,837461.4323428571,1843959.3214285716,57613.79264000001,663206.6571428571,357562.85500000004
2022-09-03,121974.9,590072.0,7915.714285714285,1449640.5589428574,121106.775,194177.9642857143,130648.2857142857,2695275.0,3094041.8285714285,473090.1455,346753.6692272114,404250.9209028571,1664155.5714285714,1636616.357142857,1749333.3214285714,198991.8,839185.039442857,1852499.0357142857,57147.46669714286,667280.4571428571,358640.1882142857
2022-09-04,120529.28571428572,589072.7428571429,7950.0,1454012.4640142857,120498.93214285714,193774.5357142857,132540.9142857143,2691988.285714286,3100188.471428572,483219.7805,346934.015063062,405139.3385057143,1666700.7142857143,1645905.6285714286,1748972.25,200221.52857142856,848237.6604714285,1855644.857142857,56654.920262142856,666736.8428571429,358967.0546428571
2022-09-05,118524.9,588886.8142857143,7945.714285714285,1453812.3486571428,120313.60714285714,193469.14285714287,131126.4142857143,2700277.4285714286,3110801.314285714,498626.92001428566,343454.3761829177,405694.6966114286,1656494.5714285714,1644762.657142857,1746745.2857142857,199390.7,852007.9094428571,1859074.9285714289,56510.86412642857,670363.2428571429,358705.5364285714
2022-09-06,117021.78571428572,590820.4857142858,7954.285714285715,1453231.8219142857,120304.46785714284,193237.80357142855,131169.32857142857,2700024.714285714,3114883.1571428576,529473.6142857143,344054.1633891035,408891.9452271428,1657571.857142857,1647553.085714286,1733465.5714285714,199289.15714285712,854777.3471285714,1864574.25,58695.52049928572,674874.6571428571,356895.83428571426
2022-09-07,117354.77142857145,592196.7285714287,7962.857142857143,1457118.310885714,120363.42857142857,194450.625,130974.14285714286,2715207.571428572,3129243.814285714,533070.4571428571,350527.898667172,414763.6731128572,1658922.7142857143,1669362.085714286,1723275.9642857143,200744.31428571427,864723.2079571428,1863241.1785714289,61440.7991607143,682025.5,354387.34500000003
2022-09-08,114645.01428571428,595217.4571428571,7935.714285714285,1458096.0174285714,121816.46785714288,194897.42857142855,131940.84285714285,2730353.285714286,3152114.771428571,537905.6714285713,353582.73049499345,417763.0390528571,1668660.5714285714,1680386.2,1721733.2142857143,198045.5,871901.6653714285,1846047.4285714289,63331.83036714286,687758.6571428571,352036.84285714285
2022-09-09,105780.74285714285,600706.1714285715,7495.714285714285,1476861.2748428572,125182.01785714286,197826.2142857143,134740.92857142858,2760083.714285714,3180983.2,530536.9,354651.32739513635,424643.68355285714,1678207.5714285714,1665863.8857142858,1721529.857142857,196478.7857142857,869045.2937857143,1804054.1785714289,64030.26924785714,700095.7000000001,354974.0071428571
2022-09-10,103260.41428571429,602907.7142857143,7071.428571428572,1474347.944742857,127880.67857142857,199667.5,137269.68571428573,2732661.714285714,3170110.7428571437,518432.7571428571,341848.91093385825,427233.4235414286,1660958.4285714286,1611555.1142857142,1705276.7142857143,193514.3857142857,857168.0496714286,1775818.0714285714,67214.85771071429,706972.1857142857,358055.09535714285
2022-09-11,102466.35714285716,602925.8285714285,6921.428571428572,1471877.1235714287,129580.29642857144,201476.69642857145,138915.25714285715,2732832.4285714286,3155925.4,514997.8571428572,341608.7114246405,429662.8372828572,1654196.5714285714,1569325.0571428572,1693405.1785714286,192232.12857142856,844969.890242857,1792466.0357142857,69293.59923285714,887661.8377364964,358695.5775
2022-09-12,92663.22857142855,604648.2571428571,6597.142857142857,1472355.1115285717,129860.04642857144,203269.5892857143,139120.7857142857,2750414.285714286,3169272.271428571,513452.2285714285,343811.90275002056,433228.5459228572,1664154.4285714286,1568287.6142857145,1707010.0714285714,191232.65714285712,846592.6865714287,1785589.1785714286,64861.975015,885255.2091650676,355822.8142857143
2022-09-13,91999.84285714288,604280.9571428571,6468.571428571428,1467255.1115,130229.03571428572,204229.625,137810.31428571427,2763779.1428571427,3168819.8571428573,509640.9142857142,343270.46837287484,434944.4007885714,1666206.857142857,1572228.2857142857,1708521.4285714286,191536.6285714286,849814.4147428571,1779629.6785714286,63314.868245000005,884387.8091650677,354700.1157142857
2022-09-14,91217.78571428572,608243.8428571428,6404.285714285715,1461497.2219142856,130176.18214285711,203347.75,138183.35714285713,2755628.571428572,3146380.5285714283,496193.4285714286,340103.13142555056,430203.0424657143,1663717.142857143,1562962.0,1733771.357142857,190480.52857142856,844513.348642857,1783002.9642857143,61350.64090142857,877529.9520222106,353449.21857142856
2022-09-15,95694.35714285714,624908.4034402311,6418.571428571428,1449763.8797285715,129080.42142857144,202206.26785714287,136397.4,2742748.571428572,3134065.3428571434,472250.8571428572,338143.87326967914,423751.4597,1646558.2857142857,1552128.1142857145,1719942.4285714286,191297.82857142857,838221.2271,1805539.5,60839.52669642858,1042518.9040444212,352967.8285714286
2022-09-16,108911.8,638850.3925947481,6852.857142857143,1424026.8146,124689.63214285714,198457.67857142855,135023.35714285713,2717483.714285714,3104702.971428572,454699.2571428571,335420.4070549677,417515.4140728572,1635385.5714285714,1568921.9571428571,1732263.107142857,193226.64285714287,840939.5894428572,1847154.9642857143,62142.44932857144,1205072.8560666316,350234.2442857143
2022-09-17,113304.1,657550.7817492649,7342.857142857143,1423467.3397857142,123013.40357142856,196321.98214285716,132055.47142857144,2748135.4285714286,3123586.485714286,444834.3571428572,346040.59792838857,416821.2127728571,1663983.2857142857,1632150.6142857145,1752727.7142857143,196643.81428571427,858731.0306571427,1878555.3214285716,63315.06633857143,1204814.5132094887,349150.51321428566
2022-09-18,113820.1142857143,678200.4137609246,7485.714285714285,1419537.238957143,121496.46428571428,194003.17857142855,131037.7,2762510.0,3138455.571428572,430910.0857142857,350610.1264546514,413585.4269428571,1663678.0,1673865.4571428571,1743471.5357142857,201053.04285714283,867868.4739714286,1862543.7857142857,62117.02704428572,1023431.046901564,347608.2814285714
2022-09-19,125457.19999999998,698200.5600582986,7868.571428571428,1417596.7933714285,121565.89285714286,192411.57142857145,131248.82857142857,2756387.0,3135080.6142857145,410256.0714285714,351391.36732813995,411501.0662814286,1660950.5714285714,1685381.8714285714,1722649.8214285714,203446.18571428573,866614.2835714285,1876867.9285714289,69550.49818,1201202.456066632,349936.06607142853
2022-09-20,129453.85714285714,719227.0206413869,7984.285714285715,1417874.2716714286,121505.12142857142,191127.9642857143,132192.62857142856,2741926.1428571427,3130994.5857142853,394601.4285714286,349037.12871917145,405998.3958428572,1661073.7142857143,1585985.7714285713,1726350.107142857,202842.7,865368.2044,1883651.7857142857,72095.12224499999,1204824.4989237746,353721.0114285714
2022-09-21,132204.74285714285,733001.9240816181,8040.0,1419351.7709428573,120829.68214285714,190638.98214285716,132643.62857142856,2744701.571428572,3137520.971428572,387105.0857142857,347286.7024011814,401263.1907628572,1666097.5714285714,1587098.3285714288,1719744.75,201695.7142857143,863002.1616571428,1896030.107142857,73006.57855642858,1377573.8080888423,356927.83285714284
2022-09-22,133674.88571428572,733001.9240816181,8045.714285714285,1420703.862685714,119912.81785714286,190140.4107142857,133428.2714285714,2741420.0,3125561.557142857,384458.4142857143,346211.0414658814,401912.4289,1662696.5714285714,1573454.657142857,1721732.0357142857,200739.5428571429,864255.0509714285,1905693.75,72500.34741857143,1205256.1989237743,357448.9796428572
2022-09-23,131435.7,733001.9240816181,8005.714285714285,1415959.0857,119845.06071428572,189997.64285714287,132335.48571428572,2726816.714285714,3115993.757142857,384758.9428571429,344893.75806490146,400937.9836471428,1656940.2857142857,1554618.3,1718996.25,199008.12857142856,856743.7258714286,1901818.9285714289,71251.76229214286,1205256.1989237743,354152.7414285714
2022-09-24,130143.85714285714,733001.9240816181,7922.857142857143,1407829.5955142858,118049.18571428572,190028.39285714287,133329.3,2719782.1428571427,3106614.1,381546.3857142857,341507.66051062994,398842.8339614286,1645093.857142857,1536296.657142857,1715232.5357142857,198496.58571428573,850688.8735285715,1899800.892857143,67827.41888857142,1199114.6989237743,349031.215
2022-09-25,129854.11428571428,733001.9240816181,7902.857142857143,1402962.1440571428,117322.66071428572,190308.4642857143,133797.44285714286,2707846.1428571427,3097218.0285714283,379881.0285714286,338563.0822667057,394595.5282485714,1645361.0,1515389.9,1739058.3214285714,194806.68571428573,849518.0678571428,1901302.8214285716,68160.05193214284,1380498.1652316994,346352.2492857143
2022-09-26,131060.31428571428,733001.9240816181,7855.714285714285,1395189.1622714284,116339.08928571428,190130.94642857145,133536.81428571427,2689709.4285714286,3089828.6428571427,380430.5571428572,336287.7492240514,391302.20924,1642153.857142857,1499011.7285714285,1757168.4642857143,194728.64285714287,840486.3184428571,1905627.3214285716,67319.90068857142,1380498.1652316994,345385.53214285715
2022-09-27,129836.61428571428,733001.9240816181,7891.428571428572,1395674.7045714285,115552.10357142855,189880.89285714287,134367.58571428573,2698990.714285714,3093069.0857142857,379682.4,336957.7265730514,390400.7446671428,1642290.5714285714,1601660.357142857,1749103.5,195586.57142857145,847051.8308428571,1909105.8214285716,66750.42967357143,1551772.9458253386,344428.6207142857
2022-09-28,130055.02857142856,733001.9240816181,7891.428571428572,1396234.3048285714,114810.25714285715,189786.5357142857,133674.48571428572,2690029.571428572,3096572.557142857,380844.84285714285,336805.7866513371,394823.97301285714,1637912.5714285714,1587695.3285714288,1737995.0357142857,195724.2285714286,847839.737357143,1903506.75,66444.49933285714,1387195.8080888423,345220.4321428571
2022-09-29,128312.72857142855,733001.9240816181,7897.142857142857,1390836.9954,114518.98928571428,189751.9642857143,133509.1,2691691.285714286,3101664.442857143,380588.9857142857,337022.24149459426,392328.3493357143,1640544.142857143,1592255.7571428572,1760123.4642857143,197314.91428571427,841456.2500485714,1890507.642857143,65356.204965,1388371.1223745567,348715.9232142857
2022-09-30,130901.57142857143,731941.5920699585,7937.142857142857,1392537.8739285714,114203.81785714286,190179.69642857145,133036.0857142857,2694688.571428572,3106623.5285714283,380461.1428571429,336991.9177909528,387496.0823214286,1646432.5714285714,1594785.1714285717,1760985.0,195657.25714285715,843094.3976771429,1884778.0714285716,64188.627705000006,1215702.441780917,351769.6742857142
2022-10-01,130395.7,706137.1600582987,7945.714285714285,1393845.7890857144,114589.05,190898.625,132797.65714285715,2687606.571428572,3103679.6285714284,380151.7285714285,339042.5014782857,386462.8226871429,1648304.857142857,1595212.3,1757246.892857143,195304.5142857143,836068.1273771429,1879341.857142857,64785.64386428572,1218506.6417809173,356197.9571428571
2022-10-02,134628.12857142856,679932.2566180675,7871.428571428572,1392701.6524,114599.5607142857,191175.89285714287,132550.62857142856,2677662.714285714,3096084.814285714,379721.0714285714,334295.93322041247,388353.8529871428,1637382.7142857143,1575089.6142857142,1756663.607142857,192103.14285714287,826174.3346914286,1876794.5357142857,63108.78046142858,1035253.246901564,359114.41892857145
2022-10-03,126158.5,653933.8246064077,7681.428571428572,1394269.7647285715,114163.40357142856,191126.92857142855,132768.88571428572,2702299.4285714286,3100248.271428571,378186.0285714286,334986.25426357955,386107.9435442858,1641190.2857142857,1574652.742857143,1764552.642857143,189814.0142857143,834320.4987914285,1856172.9642857143,54622.61324071429,861387.4805936392,360118.5714285714
2022-10-04,125631.27142857145,629917.6211661765,7635.714285714285,1390412.0736857145,112923.63214285714,189497.0,132261.64285714284,2685107.714285714,3096694.8999999994,375836.4285714286,333711.68077500816,387217.48255285714,1631027.2857142857,1557097.2285714287,1771532.142857143,186208.14285714287,823542.6950771428,1841020.392857143,49822.90517500001,683051.5857142856,362156.7810714286
2022-10-05,123889.5714285714,604356.0034402312,7650.0,1387439.2214142857,112492.91785714283,188322.75,131524.7142857143,2693790.4285714286,3087103.1714285715,372902.7714285715,333309.5758042681,383022.6803157143,1622577.7142857143,1559023.8142857142,1780729.8214285714,190171.0857142857,820824.1890628571,1832553.9642857143,47380.69614357143,674787.3714285714,362599.3939285715
2022-10-06,120563.95714285714,589703.1571428572,7615.714285714285,1390661.7620714286,111813.24642857142,187315.07142857145,131798.61428571428,2694587.285714286,3081512.7285714285,371922.3857142857,330439.40183194104,383453.5359742857,1612188.857142857,1569659.342857143,1762856.5714285714,191634.77142857143,821981.465442857,1826385.4285714289,45488.59882571428,671009.2000000001,359883.7589285715
2022-10-07,117056.25714285714,574957.3142857143,7601.428571428572,1389638.2962428571,111677.46428571428,185624.5892857143,131552.34285714285,2698577.0,3075183.2285714285,370591.8,329070.3914314524,384418.0701757143,1599911.4285714286,1584476.4428571428,1764275.7857142857,192375.2714285714,821319.0317857143,1824776.357142857,43595.82644214285,669577.9142857144,357327.04892857146
2022-10-08,118373.45714285714,574084.1428571428,7600.0,1390887.6431285716,110523.64285714286,183686.69642857145,131207.7285714286,2694098.714285714,3070053.714285714,370628.3857142857,327307.6095141046,381937.0978585714,1579861.5714285714,1582909.4,1769258.6785714286,192817.75714285712,819468.1749142857,1822257.857142857,46685.06173428572,660280.1142857142,353061.61428571434
2022-10-09,115725.85714285714,569882.9,7622.857142857143,1382567.0217142857,109441.54285714286,181556.30357142855,130431.22857142855,2680936.1428571427,3049510.1428571427,368209.02857142856,322612.3979546321,377242.44284428575,1561319.4285714286,1588083.6142857145,1764909.3214285714,191730.0285714286,817185.7551714286,1811834.142857143,44137.878225,650783.8714285715,349882.59428571427
2022-10-10,117583.72857142858,571252.7,7604.285714285715,1385503.5854714287,109258.01785714286,180413.85714285716,129977.3857142857,2668657.4285714286,3053387.6714285715,368342.28571428574,321465.423636244,380777.0039614286,1546279.5714285714,1587653.2285714285,1761323.5714285714,191882.04285714283,808875.6183857144,1817866.607142857,46688.64971428572,654085.3571428572,348127.9796428572
2022-10-11,117525.02857142856,571392.6428571428,7627.142857142857,1387275.8572142858,109999.43571428572,180787.82142857145,129725.5142857143,2676587.0,3048961.271428571,369595.0857142857,322468.1505164407,378644.4620542857,1521564.7142857143,1609402.3142857142,1769708.892857143,194764.9,811430.7827571429,1826273.4642857143,49723.15510285714,671049.4142857144,347015.16571428574
2022-10-12,119656.47142857144,572629.4285714285,7552.857142857143,1386681.2816,109861.08214285714,181014.92857142855,130142.31428571428,2672201.1428571427,3066161.971428572,370008.3428571429,320002.6447374093,382068.4441685714,1496322.5714285714,1620206.4142857145,1763629.392857143,189251.0285714286,808049.0876714287,1825347.0,49986.04475214286,677220.457142857,347993.0025
2022-10-13,122329.25714285715,563313.8571428572,7548.571428571428,1392303.0782285717,109772.83928571428,181262.1607142857,130892.74285714285,2669431.571428572,3064206.385714285,371787.9428571429,322692.446028025,380075.99359,1496315.142857143,1613557.8285714288,1781213.142857143,187151.91428571427,802481.7798371428,1836475.7142857143,50919.47751642857,682641.5714285715,350681.65785714285
2022-10-14,124722.52857142856,553828.7142857143,7510.0,1394307.2915714283,109654.125,182690.55357142855,130841.72857142858,2665881.4285714286,3059236.0,371646.7571428572,324997.46670918784,377391.31158,1492154.5714285714,1608699.4571428571,1770902.7857142857,185663.2,797974.4569514286,1838790.857142857,51454.13774,679286.9571428571,352683.3885714286
2022-10-15,127253.0142857143,555791.5857142857,7518.571428571428,1394749.4512714285,110011.23214285714,182959.44642857145,132020.57142857142,2676876.8571428573,3061133.228571429,371268.6285714285,326523.2687965043,378393.0550457143,1497151.7142857143,1614289.4571428571,1765299.3214285714,186000.65714285715,797853.7564942858,1827030.4285714289,50117.29344428572,680580.4,353510.5507142857
2022-10-16,125673.15714285712,561182.0,7548.571428571428,1409505.0681857143,110842.59642857144,184028.1607142857,133298.61428571428,2702434.1428571427,3085675.571428572,374265.7428571429,333278.5515715071,382561.2381814285,1516477.5714285714,1636185.057142857,1774313.7857142857,188820.92857142855,806744.0105657143,1818578.6785714289,51605.72740142857,686049.9142857142,354841.0589285713
2022-10-17,131972.01428571428,560971.0857142857,7714.285714285715,1407779.295757143,110920.96071428571,184565.30357142855,134057.85714285713,2690051.714285714,3064959.814285714,373017.5714285714,331718.89282804675,382055.54901,1511384.7142857143,1639289.1857142858,1768529.892857143,190631.2,805865.2273657143,1813297.8214285716,53732.47832357143,674717.7714285714,355546.4435714286
2022-10-18,134123.44285714286,559512.8857142858,7667.142857142857,1409023.6145,110430.13928571428,185699.0892857143,134795.9,2692800.4285714286,3025813.242857143,371765.8571428572,329155.47937876714,381928.5817885715,1519038.7142857143,1623364.2428571428,1771848.0,189226.15714285715,794974.5360657143,1802823.2142857143,52654.23412071428,660428.2285714287,353616.8907142857
2022-10-19,132182.32857142857,558576.7857142857,7680.0,1411692.0694428573,110544.225,186341.9642857143,134868.82857142857,2694650.8571428573,3007284.5285714283,372104.4571428571,328590.61093421,378033.4126828571,1531416.7142857143,1613180.4714285713,1768379.6785714286,192172.18571428573,800774.2946371428,1800493.392857143,53484.413166428574,653867.7142857143,349271.65464285715
2022-10-20,132054.48571428572,556467.5571428571,7690.0,1409725.6328857143,110697.0,186814.92857142855,134830.72857142854,2692349.1428571427,3023646.0142857144,369066.2714285714,325646.9417205214,377148.5282114286,1523794.857142857,1604080.8142857142,1761488.25,191148.2857142857,796668.4089857143,1788137.4642857143,53861.626930000006,644280.0857142856,344699.5685714286
2022-10-21,132279.92857142858,557404.2857142858,7692.857142857143,1409428.378214286,110467.275,186403.375,135168.11428571428,2692477.1428571427,3020836.9285714286,367757.4714285714,323416.75515092147,377144.6799957143,1529538.2857142857,1604988.8857142858,1774794.642857143,193592.2714285714,795564.4130857142,1778750.5714285714,53664.80551285714,642514.9428571428,341609.71464285714
2022-10-22,129450.19999999998,555616.4,7631.428571428572,1409169.8377,110545.52142857145,186900.5892857143,135188.74285714288,2683756.571428572,3019664.6428571427,369258.7428571429,321044.65639379143,374256.3041157142,1524917.4285714286,1602407.857142857,1783722.857142857,192502.15714285715,795296.1591428572,1774646.357142857,49845.25508285715,641876.2571428573,340470.2971428572
2022-10-23,129189.1142857143,555098.3285714287,7675.714285714285,1408261.887557143,110385.72857142855,186874.25,134235.17142857143,2678828.714285714,3016769.9,368904.3571428572,318998.5131681486,372737.6472042858,1516695.142857143,1603443.2,1773938.7857142857,193829.14285714287,792453.9213285715,1787728.5,49806.17337571429,643378.6714285715,340131.91178571427
2022-10-24,128447.17142857144,556794.3428571429,7722.857142857143,1407172.3834857142,110239.15714285716,186553.89285714287,134200.57142857142,2682396.571428572,3028874.8428571424,368076.4,319772.1848442586,373879.13104285713,1518175.4285714286,1603841.3714285714,1780109.5714285714,192462.4857142857,800027.8293000001,1788578.4642857143,50249.07909785714,646376.5857142856,339263.0057142857
2022-10-25,128052.97142857144,557335.2571428571,7714.285714285715,1416314.9671428571,109656.95357142856,185789.5,136321.25714285715,2682526.714285714,3063508.542857143,368209.4571428572,319011.0291043514,369805.2301114285,1518444.142857143,1603005.8714285714,1772290.5,192205.65714285712,810084.4379,1785988.7142857143,49498.73486571428,640031.7000000001,338745.94
2022-10-26,130475.25714285714,557101.4,7765.714285714285,1413830.2004142855,108970.26428571428,185603.625,136675.01428571428,2671672.8571428573,3067711.757142857,366670.4285714286,318034.35026527854,376800.4130871429,1521011.857142857,1599094.857142857,1776247.1785714286,189269.35714285716,799863.8598142856,1771488.4285714286,48200.89339571429,642433.2428571429,339225.85821428575
2022-10-27,132490.65714285715,558400.8142857143,7741.428571428572,1405455.3969571427,107957.88214285715,185433.26785714287,135914.4714285714,2659139.571428572,3050070.042857143,368183.22857142857,316382.91483047,377525.67619857145,1520337.142857143,1677711.2714285715,1777824.3214285714,188895.08571428573,807727.667,1764197.892857143,48001.93323857143,645431.0428571429,339690.0
2022-10-28,130773.72857142855,559270.6285714286,7701.428571428572,1406327.7604714285,107005.60714285714,185039.2142857143,136182.31428571427,2646249.1428571427,3059393.8571428573,370108.9285714286,314205.7343749714,382761.12778857147,1512094.5714285714,1795130.9571428571,1769460.107142857,188097.08571428573,809400.5540571428,1765346.142857143,49441.12567357144,645759.7142857143,340342.2239285714
2022-10-29,129183.3714285714,560089.8285714285,7725.714285714285,1404281.4234142858,105853.69285714286,184807.67857142855,136338.5857142857,2646276.1428571427,3058973.1571428576,368679.9714285714,312735.0059452428,383018.6752528572,1510461.7142857143,1915101.1714285712,1769331.2142857143,186104.8857142857,806567.7162714285,1777033.392857143,50075.96579928572,642423.6714285715,341078.0285714286
2022-10-30,129854.94285714284,561503.2,7671.428571428572,1396158.5592999998,102656.00357142858,184860.51785714287,137849.07142857142,2629524.4285714286,3057693.957142857,368532.9714285714,313648.81561755145,382405.88104,1508577.2857142857,2030046.5285714287,1775674.9285714286,186119.0,806103.4474714287,1770088.607142857,52071.481452142856,644384.9,342346.3782142857
2022-10-31,128419.6,559523.6714285715,7637.142857142857,1397539.7797714286,97962.2357142857,185384.94642857145,138316.9142857143,2624556.1428571427,3045978.214285714,366875.3285714286,312086.5525720624,379893.40249000007,1511646.4285714286,2144148.6714285715,1765315.1785714286,187402.02857142856,799628.5550571429,1767062.7857142857,54928.69496857143,823283.4091650677,343691.3117857143
2022-11-01,128377.9,557044.8142857143,7682.857142857143,1381873.1786857145,96202.24285714286,186079.69642857145,136453.47142857144,2601036.285714286,3048771.8000000003,367965.84285714285,311926.2026927253,380145.3834842857,1519860.142857143,2265542.1,1738142.142857143,191029.42857142855,792384.3874285715,1768310.0357142857,56285.48516428571,830723.966307925,344878.9082142857
2022-11-02,126616.97142857144,555925.0,7598.571428571428,1379371.6511714286,94088.73214285714,185554.8392857143,136874.7714285714,2591401.714285714,3045974.6571428576,368523.2571428572,312970.6445798124,370517.90227714286,1519399.857142857,2321104.2,1715642.7857142857,190943.11428571428,794438.4368857143,1765977.9642857143,57822.59404857142,820148.9805936393,345409.3825
2022-11-03,124660.87142857142,556810.5,7597.142857142857,1381393.9669285717,92074.55357142857,184496.0357142857,137478.18571428573,2581652.714285714,3042378.071428572,369916.78571428574,313425.1850601382,377942.0140085714,1509842.7142857143,2243820.057142857,1720691.142857143,191397.61428571423,784501.1556428571,1760792.4642857143,59047.41503071429,823123.1377364963,345418.17142857146
2022-11-04,125838.15714285712,550912.4142857143,7634.285714285715,1377036.3852999995,90280.4892857143,182958.7857142857,138405.57142857142,2582779.8571428573,3047498.214285714,371982.5714285714,316379.1611520239,380100.2860685714,1507010.2857142857,2112064.9571428574,1728123.857142857,190447.2285714285,784322.2504857144,1749376.7142857143,59715.918145,818279.3520222105,345019.27571428573
2022-11-05,125815.7,550810.1,7602.857142857143,1376110.3186714288,88311.975,181612.92857142855,142296.81428571427,2566018.285714286,3046523.271428571,377884.0428571428,317497.3484160796,382192.8122985714,1499900.857142857,1986902.3142857144,1726526.142857143,192647.31428571427,787951.5914428572,1741480.5,61239.24322,814544.5520222106,344126.9092857143
2022-11-06,125472.08571428571,550029.1857142857,7598.571428571428,1383345.5650285713,89004.11785714285,180750.23214285716,145776.3,2562212.571428572,3055017.885714285,378962.52857142856,316203.1415187696,384328.83557142864,1485377.2857142857,1874078.4857142856,1722524.7857142857,191681.15714285715,785185.4416142858,1736623.2857142857,60688.75931142858,998361.0326158496,343014.3321428572
2022-11-07,127501.25714285715,550355.8,7587.142857142857,1380368.5600285714,91509.69642857143,180487.01785714287,150201.11428571428,2547824.1428571427,3065090.071428572,385485.7428571429,317055.95414807927,385003.78036857146,1466004.4285714286,1764888.2,1729383.3214285714,191457.9,780310.3088857142,1738940.25,59089.14711857143,816646.3377364964,342801.3039285714
2022-11-08,127149.9,553862.5428571429,7527.142857142857,1381740.5904285714,91200.525,179678.55357142858,151590.84285714285,2537756.285714286,3057457.3,383980.3428571429,321589.9945471364,385230.86111,1462077.0,1647503.4142857145,1751785.2857142857,188710.85714285716,789467.9768,1734571.0714285714,59925.63685285714,991212.046901564,342574.03142857144
2022-11-09,128084.12857142856,554774.2000000001,7528.571428571428,1381198.0282142856,91143.94285714286,179832.05357142858,150963.8714285714,2519203.285714286,3054451.871428572,384730.72857142857,325485.9061701936,389550.4572057143,1461240.7142857143,1562418.1714285712,1784937.9642857143,190989.57142857145,795466.9167714285,1739757.75,58261.751175000005,996538.9183301354,342195.4992857143
2022-11-10,128758.34285714288,553328.7285714286,7580.0,1379322.5797714286,91612.37142857142,180867.05357142855,150443.14285714287,2516898.285714286,3048661.242857143,383946.8571428572,327376.9038158193,386794.6352657143,1470605.4285714286,1577513.6714285712,1771624.0714285714,189637.2,803307.8269571429,1744459.2857142857,56959.78315428571,994335.2183301356,342387.89928571426
2022-11-11,128030.98571428572,556381.0857142858,7565.714285714285,1383649.2561857142,92204.16428571429,182908.44642857145,149989.5142857143,2519268.4285714286,3046700.7,380169.7142857143,327800.7713639479,382449.17649,1476081.857142857,1629610.557142857,1771192.392857143,190721.7285714286,802820.4693857143,1750749.4285714286,56438.767585,1004985.9754729926,344926.90607142856
